ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0060425	lung morphogenesis	10/1311	74/28832	0.13513513513513514	2.971942193910157	3.707061522631324	0.0018568939454703668	0.022294970602427723	0.017312394679573344	Nkx2-1/Foxa2/Tbx2/Ap3b1/Lama1/Sec24b/Sox2/Foxf1/Col6a1/Wnt7b	10
GO:0007224	smoothened signaling pathway	17/1311	169/28832	0.10059171597633136	2.2122504615023537	3.44964164661965	0.001862659412771525	0.022315149938532546	0.01732806425085237	Traf3ip1/Gpr161/Foxa2/Rfx4/Gpr37l1/Gli2/Foxf1/Evc/Scube1/Ttc21b/Nkx6-1/Sfrp1/Gpc3/Wnt7b/Uchl5/Wdr11/Dyrk2	17
GO:0043536	positive regulation of blood vessel endothelial cell migration	9/1311	62/28832	0.14516129032258066	3.1924411308776857	3.771837278675454	0.0018679764078727676	0.022329879904177088	0.017339502300419793	Rhoj/Vegfa/Cd40/Fgfbp1/Foxc2/Kdr/Col18a1/Tmsb4x/Ets1	9
GO:0045766	positive regulation of angiogenesis	18/1311	184/28832	0.09782608695652174	2.1514277186349617	3.419774986309364	0.0019017924701964068	0.022684480927255394	0.017614855561690457	Bmper/Dll1/Adam12/F3/Vegfa/Ptgis/Cd40/Aplnr/Foxc2/Gdf2/Kdr/Tert/Cxcr4/Ets1/Sash1/Cysltr2/Sfrp2/Wnt5a	18
GO:0021537	telencephalon development	27/1311	324/28832	0.08333333333333333	1.832697686244597	3.289846097696171	0.0019287806148771318	0.02295627123981214	0.01782590500620305	Nkx2-1/Slc1a2/Dicer1/Htr5a/Rfx4/Filip1/Drd1/Alk/Crtac1/Dcx/Sox2/Emx1/Ascl1/Syne2/Nefl/Atg7/Rarb/Cxcr4/Lhx5/Bmp2/Dlx2/Atoh1/Epha5/Uchl5/Avpr1a/Wnt5a/Gria1	27
GO:0015837	amine transport	14/1311	127/28832	0.11023622047244094	2.4243559944023017	3.5110800102877224	0.0019416208547555743	0.02295903621110325	0.017828052049817644	Slc6a1/Drd3/Prkg1/Kcnb1/Grm7/Dpysl2/Chrna4/Trh/Grin2b/Adora2a/Gdnf/Pcp4/Rgs2/Avpr1a	14
GO:0048145	regulation of fibroblast proliferation	14/1311	127/28832	0.11023622047244094	2.4243559944023017	3.5110800102877224	0.0019416208547555743	0.02295903621110325	0.017828052049817644	Myc/Cdk6/Myb/Dicer1/Fbln1/Cav1/Pmaip1/Tgif1/Dhx9/Sfrp1/Rnaseh2b/Esr1/Wnt5a/Ptprz1	14
GO:0060840	artery development	14/1311	127/28832	0.11023622047244094	2.4243559944023017	3.5110800102877224	0.0019416208547555743	0.02295903621110325	0.017828052049817644	Smad6/Pde2a/Tbx2/Vegfa/Aplnr/Sec24b/Tgfbr1/Foxc2/Foxf1/Tgfb2/Cxcr4/Prdm1/Eya1/Hectd1	14
GO:0021522	spinal cord motor neuron differentiation	7/1311	40/28832	0.175	3.848665141113653	3.934907918040043	0.0019747538961091366	0.02320017319235315	0.01801529870134651	Olig2/Cln8/Dicer1/Gli2/Lhx4/Olig3/Mir92-1	7
GO:0051693	actin filament capping	7/1311	40/28832	0.175	3.848665141113653	3.934907918040043	0.0019747538961091366	0.02320017319235315	0.01801529870134651	Cracd/Svil/Vill/Capza2/Lmod3/Vil1/Mtpn	7
GO:0060292	long-term synaptic depression	7/1311	40/28832	0.175	3.848665141113653	3.934907918040043	0.0019747538961091366	0.02320017319235315	0.01801529870134651	Kcnb1/Drd1/Sorcs2/Dgki/Vps13a/Sorcs3/Gria1	7
GO:0030901	midbrain development	8/1311	51/28832	0.1568627450980392	3.44978387998983	3.821721315694258	0.001995165806135443	0.023339594858496626	0.018123561813875432	Fzd6/Barhl1/En1/Sfrp1/Uchl5/Msx1/Sfrp2/Wnt5a	8
GO:0048265	response to pain	8/1311	51/28832	0.1568627450980392	3.44978387998983	3.821721315694258	0.001995165806135443	0.023339594858496626	0.018123561813875432	Nmur2/Scn9a/Scn3a/Ret/Grin2b/Trpa1/Col6a1/Gria1	8
GO:0035725	sodium ion transmembrane transport	18/1311	185/28832	0.0972972972972973	2.1397983796153133	3.3944812892051854	0.0020194329438068294	0.023479821021345045	0.018232449630725463	Slc6a1/Scnn1b/Slc24a3/Gm13629/Scn7a/Scn9a/Scn3a/Ywhah/Slc5a1/Slc6a12/Slc6a9/Slc6a11/Scn5a/Asic2/Slc5a3/Slc9a4/Scn1a/Slc38a4	18
GO:0033002	muscle cell proliferation	25/1311	293/28832	0.08532423208191127	1.8764822726053898	3.291218115690385	0.0020244056936378875	0.023479821021345045	0.018232449630725463	Myc/Rgs5/Myb/Cx3cl1/Prkg1/Tbx2/Ccn4/Vegfa/Mstn/Ptgis/Src/Traf6/Tgfbr1/Cav1/P2ry6/Foxc2/Tbx5/Tgfb2/Vgll4/Il12b/Tert/Bmp2/Apc/S1pr1/Esr1	25
GO:0010592	positive regulation of lamellipodium assembly	6/1311	30/28832	0.2	4.398474446987033	4.064736589479002	0.002027127467780204	0.023479821021345045	0.018232449630725463	Frmd7/Mstn/Fscn1/Hsp90aa1/Abi2/Auts2	6
GO:0032891	negative regulation of organic acid transport	6/1311	30/28832	0.2	4.398474446987033	4.064736589479002	0.002027127467780204	0.023479821021345045	0.018232449630725463	Prkg1/Grm7/Irs2/Hrh2/Trh/Rgs2	6
GO:0050817	coagulation	19/1311	200/28832	0.095	2.0892753623188405	3.373851238625564	0.0020286427827338207	0.023479821021345045	0.018232449630725463	Prss56/Fzd6/Hpse/Adamts18/Prkg1/Foxa2/F3/P2rx1/F2rl1/F2rl2/Ap3b1/Fbln1/Pla2g4a/Hgfac/Cav1/Fgb/Svep1/Syk/Fgg	19
GO:0001885	endothelial cell development	10/1311	75/28832	0.13333333333333333	2.932316297991355	3.657094255003421	0.002056923154813717	0.023756810136886543	0.01844753602737127	Dicer1/Cldn3/Hpse/Pde2a/Stc1/F2rl1/Vegfa/Clic4/Col18a1/S1pr3	10
GO:0043491	phosphatidylinositol 3-kinase/protein kinase B signal transduction	28/1311	342/28832	0.08187134502923976	1.8005450952578494	3.2505116221804844	0.0020822359473612042	0.023970192154189083	0.01861323051367227	Phlda3/Cx3cl1/Hpse/Prr5/Drd3/Myo16/Irs2/F2rl1/Vegfa/Mstn/Col6a3/Ptpn1/Cd40/Src/Prr5l/Tgfbr1/Ret/Unc5b/Kdr/Tgfb2/Pik3r4/Ccdc88a/Gcnt2/Cd28/Pik3c2g/Col6a1/Fam3c/Gfral	28
