loop_id	sample	group	center_value	background_mean	enrichment
31	mut_M2	mut	4.65317964553833	4.65317964553833	1
31	mut_M3	mut	3.79703116416931	3.79703116416931	1
32	ctrl_M1	ctrl	11.9023246765137	11.9023246765137	1
32	ctrl_M2	ctrl	11.5457944869995	11.5457944869995	1
32	ctrl_M3	ctrl	11.6553583145142	11.6553583145142	1
32	mut_M1	mut	21.9667320251465	21.9667320251465	1
32	mut_M2	mut	15.8640623092651	15.8640623092651	1
32	mut_M3	mut	13.0889415740967	13.0889415740967	1
33	ctrl_M1	ctrl	13.8541641235352	13.8541641235352	1
33	ctrl_M2	ctrl	16.8816833496094	16.8816833496094	1
33	ctrl_M3	ctrl	16.7500972747803	16.7500972747803	1
33	mut_M1	mut	21.7977657318115	21.7977657318115	1
33	mut_M2	mut	19.568790435791	19.568790435791	1
33	mut_M3	mut	17.3050346374512	17.3050346374512	1
34	ctrl_M1	ctrl	5.96474027633667	5.96474027633667	1
34	ctrl_M2	ctrl	5.4396915435791	5.4396915435791	1
34	ctrl_M3	ctrl	10.8857574462891	10.8857574462891	1
34	mut_M1	mut	17.4324798583984	17.4324798583984	1
34	mut_M2	mut	11.0658836364746	11.0658836364746	1
34	mut_M3	mut	9.64114189147949	9.64114189147949	1
35	ctrl_M1	ctrl	1.28385579586029	1.28385579586029	1
35	ctrl_M2	ctrl	2.33851599693298	2.33851599693298	1
35	ctrl_M3	ctrl	0.733435153961182	0.733435153961182	1
35	mut_M1	mut	8.52082252502441	8.52082252502441	1
35	mut_M2	mut	6.19250297546387	6.19250297546387	1
35	mut_M3	mut	3.78898906707764	3.78898906707764	1
36	ctrl_M1	ctrl	2.09325075149536	2.09325075149536	1
36	ctrl_M2	ctrl	2.15568017959595	2.15568017959595	1
36	ctrl_M3	ctrl	0.55920022726059	0.55920022726059	1
36	mut_M1	mut	7.73448371887207	7.73448371887207	1
36	mut_M2	mut	2.32027769088745	2.32027769088745	1
36	mut_M3	mut	4.91531610488892	4.91531610488892	1
37	ctrl_M1	ctrl	4.11912727355957	4.11912727355957	1
37	ctrl_M2	ctrl	3.79854154586792	3.79854154586792	1
37	ctrl_M3	ctrl	6.63734722137451	6.63734722137451	1
37	mut_M1	mut	7.89933586120605	7.89933586120605	1
37	mut_M2	mut	5.02497100830078	5.02497100830078	1
37	mut_M3	mut	4.89140701293945	4.89140701293945	1
38	ctrl_M1	ctrl	8.73280239105225	8.73280239105225	1
38	ctrl_M2	ctrl	11.7472610473633	11.7472610473633	1
38	ctrl_M3	ctrl	11.4027967453003	11.4027967453003	1
38	mut_M1	mut	15.5333108901978	15.5333108901978	1
38	mut_M2	mut	14.1494779586792	14.1494779586792	1
38	mut_M3	mut	14.7515630722046	14.7515630722046	1
39	ctrl_M1	ctrl	5.48926305770874	5.48926305770874	1
39	ctrl_M2	ctrl	4.99363088607788	4.99363088607788	1
39	ctrl_M3	ctrl	8.10746574401855	8.10746574401855	1
39	mut_M1	mut	9.86469650268555	9.86469650268555	1
39	mut_M2	mut	5.42221307754517	5.42221307754517	1
39	mut_M3	mut	6.31770801544189	6.31770801544189	1
40	ctrl_M1	ctrl	3.41387486457825	3.41387486457825	1
40	ctrl_M2	ctrl	4.95878982543945	4.95878982543945	1
40	ctrl_M3	ctrl	4.84632587432861	4.84632587432861	1
40	mut_M1	mut	15.6245355606079	15.6245355606079	1
40	mut_M2	mut	6.55468845367432	6.55468845367432	1
40	mut_M3	mut	8.25868129730225	8.25868129730225	1
41	ctrl_M1	ctrl	4.05265951156616	4.05265951156616	1
41	ctrl_M2	ctrl	5.09461975097656	5.09461975097656	1
41	ctrl_M3	ctrl	5.76938009262085	5.76938009262085	1
41	mut_M1	mut	12.4578495025635	12.4578495025635	1
41	mut_M2	mut	7.81816291809082	7.81816291809082	1
41	mut_M3	mut	5.96865892410278	5.96865892410278	1
42	ctrl_M1	ctrl	3.20335268974304	3.20335268974304	1
42	ctrl_M2	ctrl	7.21746397018433	7.21746397018433	1
42	ctrl_M3	ctrl	5.78204917907715	5.78204917907715	1
42	mut_M1	mut	13.8314981460571	13.8314981460571	1
42	mut_M2	mut	5.87967252731323	5.87967252731323	1
