gene	log2FC	padj	baseMean	dysregulated	max_delta_unnorm	sum_delta_unnorm	n_enhancers	n_gained_enh	n_lost_enh	has_boundary	boundary_direction	n_diff_loops	n_lost_loops	n_gained_loops	max_loop_logFC_abs	mean_loop_logFC	has_abc	has_loops	n_layers	z_boundary	z_loop_count	z_loop_strength	z_abc	combined_score
Ccdc78	-0.075772	0.904904	38.905698	FALSE	0.130795	0.574983	11	0	0	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	-0.20747435828561148	-0.8235977601395991
Ccdc7b	0.41173	0.35294	55.009573	FALSE	-0.035398	-0.116962	6	0	6	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	-0.6142264617823482	-1.2303498636363357
Ccdc80	0.503946	0.251954	15.714593	FALSE	0.132888	0.010226	11	2	1	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	-0.1985502605402036	-0.8146736623941913
Ccdc81	-0.031259	0.987499	62.16664	FALSE	0.176105	0.037926	15	3	5	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	-0.014282352148760781	-0.6304057540027485
Ccdc82	-0.189587	0.180078	541.993767	FALSE	0.511728	0.571364	11	2	3	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	1.4167412778593655	0.8006178760053779
Ccdc85a	0.073497	0.861419	363.281749	FALSE	0.045088	0.053884	6	3	3	TRUE	Mutant	NA	NA	NA	NA	NA	TRUE	FALSE	2	1	-0.26792424068364157	-0.3481991611703461	-0.5729104048530591	-0.18903380670704673
Ccdc85b	-0.03971	0.95593	48.105719	FALSE	0.310904	0.295056	9	1	0	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	0.5604713277285583	-0.055652074125429274
Ccdc85c	-0.269195	0.072251	751.642724	FALSE	0.11369	-0.526599	10	2	2	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	-0.2804063658991809	-0.8965297677531685
Ccdc86	-0.020297	0.975008	46.310693	FALSE	0.066394	-0.23048	10	0	0	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	-0.4820662450042016	-1.0981896468581893
Ccdc88a	-0.023855	0.961934	1016.515296	FALSE	0.182226	0.143037	12	3	4	FALSE	NA	1	0	1	0.307703700184583	0.307703700184583	TRUE	TRUE	2	0	0.9044788099717969	1.681540193997037	0.01181626337901808	2.5978352673478518
Ccdc88b	0.237168	0.852468	8.493286	FALSE	0.15715	0.450323	8	3	1	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	-0.09510235824728215	-0.7112257601012698
Ccdc88c	-0.711123	0.214928	230.985006	FALSE	-0.254182	-0.982759	9	1	4	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	0.31862103039696615	-0.29750237145702146
Ccdc89	-0.041132	0.981376	6.795933	FALSE	-0.038471	-0.224526	7	2	1	FALSE	NA	2	2	0	0.571639821742711	-0.497922720198565	TRUE	TRUE	2	0	2.0768818606272355	3.4225707141221124	-0.6011238567313981	4.89832871801795
Ccdc9	0.245334	0.168846	214.045152	FALSE	0.271384	0.175733	12	1	0	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	0.3919666249581249	-0.22415677689586272
Ccdc90b	-0.177575	0.52224	117.327715	FALSE	-0.205104	-0.169713	7	3	3	FALSE	NA	1	1	0	0.410173549331985	-0.410173549331985	TRUE	TRUE	2	0	0.9044788099717969	2.357473195152958	0.10936309004860251	3.3713150951733573
Ccdc91	0.090504	0.463275	615.798329	FALSE	-0.050977	-0.031451	6	0	1	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	-0.5478009869731228	-1.1639243888271105
Ccdc92	0.052678	0.673207	948.541762	FALSE	-0.316701	-0.258066	8	1	2	TRUE	Control	NA	NA	NA	NA	NA	TRUE	FALSE	2	1	-0.26792424068364157	-0.3481991611703461	0.5851884775757293	0.9690650757217417
Ccdc92b	0.094733	0.681078	250.424543	FALSE	0.101421	0.236006	11	2	1	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	-0.33271871909478934	-0.948842120948777
Ccdc93	0.298392	4.93e-4	417.079645	FALSE	-0.01449	0.023014	5	0	1	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	-0.7033736360111998	-1.3194970378651876
Ccdc96	-0.295852	0.744565	9.101098	FALSE	-0.236646	-0.380525	6	1	2	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	0.24385133232555106	-0.37227206952843656
Ccdc97	0.002273	0.996215	186.740736	FALSE	0.152047	-0.174653	7	2	2	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	-0.11686044271685517	-0.7329838445708428
Ccdc9b	-0.98157	0	99.798783	TRUE	-0.376375	-0.859788	7	1	1	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	0.839625462219526	0.22350206036553844
Ccer2	0.569312	0.730064	2.438546	FALSE	-0.065504	-0.029777	5	0	0	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	-0.48586101184290814	-1.1019844136968957
Cchcr1	-0.382423	0.650444	8.44243	FALSE	-0.296315	-0.390242	8	2	3	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	0.49826699805452346	-0.11785640379946416
Cck	0.174259	0.739697	35.145467	FALSE	0.116271	0.226516	10	2	2	TRUE	Control	NA	NA	NA	NA	NA	TRUE	FALSE	2	1	-0.26792424068364157	-0.3481991611703461	-0.2694015420669317	0.1144750560790807
Cckbr	0.59344	0.471499	7.435658	FALSE	0.04298	0.058396000000000003	12	2	2	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	-0.5818984593429396	-1.1980218611969273
Ccl25	0.039613	0.915738	267.348847	FALSE	-0.087031	-0.104424	10	1	2	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	-0.3940745559588211	-1.0101979578128089
Ccl27a	-0.144964	0.496432	309.222375	FALSE	-0.601856	-0.886125	6	0	1	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	1.8010275089143661	1.1849041070603785
Ccl5	0.052552	0.959269	27.366755	FALSE	-0.151607	-0.756335	10	0	10	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	-0.11873650722138428	-0.7348599090753719
Ccm2	-0.106669	0.589805	213.796356	FALSE	0.087769	-0.124127	11	3	3	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	-0.39092788413077	-1.0070512859847576
Ccm2l	-0.226735	0.776316	10.669561	FALSE	1.069745	2.702091	7	7	0	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	3.796004656549875	3.1798812546958874
Ccn1	0.512261	0.702827	6.0028	FALSE	-0.011776	0.201218	14	4	4	TRUE	Mutant	NA	NA	NA	NA	NA	TRUE	FALSE	2	1	-0.26792424068364157	-0.3481991611703461	-0.7149455429777726	-0.3310689448317602
Ccn2	0.538337	0.666058	3.965167	FALSE	0.03194	0.063837	11	5	4	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	-0.628970623274761	-1.2450940251287488
Ccn3	0.688182	0.075415	19.885774	FALSE	0.020586	-0.112269	12	5	7	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	-0.6773816150575419	-1.2935050169115296
Ccn4	-0.077358	0.893817	39.728986	FALSE	-0.019902	-0.043359	13	2	4	FALSE	NA	3	1	2	0.399619177705749	0.13630111144455068	TRUE	TRUE	2	0	3.249284911282674	2.2878522466691327	-0.6802980426054918	4.856839115346315
Ccn6	0.360363	0.326387	35.644073	FALSE	0.097107	0.042859	8	2	1	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	-0.3511126788051044	-0.9672360806590921
Ccna2	-0.008978	0.990745	38.930308	FALSE	-0.115846	-0.044776	6	1	2	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	-0.27121364982698815	-0.8873370516809758
Ccnb2	0.119654	0.835816	35.805835	FALSE	-0.057089	-0.031039	9	2	2	FALSE	NA	1	0	1	0.383735518843002	0.383735518843002	TRUE	TRUE	2	0	0.9044788099717969	2.1830771416624946	-0.5217407454920275	2.565815206142264
Ccnc	0.168589	0.181972	375.429452	FALSE	0.086762	0.068957	7	1	2	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	-0.39522151357636276	-1.0113449154303504
Ccnd1	-0.572202	0.033622	73.328583	TRUE	-0.438268	-1.106817	14	0	1	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	1.1035237812623	0.4874003794083124
Ccnd2	0.191951	0.775118	21.662763	FALSE	0.066812	0.14378	8	4	2	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	-0.4802839837248989	-1.0964073855788865
Ccnd3	0.094265	0.754756	136.995085	FALSE	0.253029	0.28174	8	1	1	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	0.3137048886385068	-0.3024185132154808
Ccndbp1	-0.075833	0.738074	291.412803	FALSE	-0.408309	-0.537758	6	0	1	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	0.9757851074186913	0.35966170556470367
Ccne1	0.329387	0.486408	28.941913	FALSE	-0.156427	-0.701465	11	0	3	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	-0.09818507333086068	-0.7143084751848483
Ccne2	0.282429	0.177438	174.134343	FALSE	0.248896	0.409249	7	1	1	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	0.29608267364482765	-0.32004072820915996
Ccnf	-0.766658	1.82e-4	42.922564	TRUE	-0.298549	-0.514224	8	0	1	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	0.5077922891979736	-0.10833111265601403
Ccng1	-0.251448	0.084337	132.007307	FALSE	0.054032	-0.093801	7	3	0	FALSE	NA	2	2	0	0.391496277649314	-0.3734680885139935	TRUE	TRUE	2	0	2.0768818606272355	2.234270278325082	-0.53477513001554	3.776377008936778
Ccng2	0.035157	0.930672	267.088497	FALSE	-0.212772	-0.457873	8	1	3	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	0.14205777782298712	-0.4740656240310005
Ccnh	-0.081585	0.761632	548.785985	FALSE	-0.157695	-0.68803	14	3	4	FALSE	NA	21	21	0	0.612568739230376	-0.4739264264963379	TRUE	TRUE	2	0	24.35253982308057	3.692554580222123	-0.092778596531445	27.952315806771246
Ccni	0.105578	0.30414	1250.099449	FALSE	-0.147739	-0.532515	8	0	2	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	-0.13522881972938106	-0.7513522215833687
Ccnj	-0.268127	0.061128	134.226998	FALSE	-0.141546	-0.171843	4	1	1	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	-0.1616344276306284	-0.777757829484616
Ccnjl	-0.720751	0	654.292281	TRUE	-0.379383	-0.946572	7	1	3	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	0.8524509213777615	0.23632751952377384
Ccnk	0.063979	0.731175	591.777787	FALSE	-0.144126	-0.339069	7	1	2	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	-0.15063386758134403	-0.7667572694353316
Ccnl1	-0.054104	0.825434	765.144521	FALSE	-0.079355	-0.027786	4	1	0	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	-0.42680335399692454	-1.042926755850912
Ccnl2	0.032506	0.928264	605.058472	FALSE	0.124689	-0.131904	12	2	1	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	-0.2335090170689178	-0.8496324189229054
Ccnq	-0.149021	0.868516	10.959413	FALSE	0.036979	0.043628	6	2	1	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	-0.6074854209149378	-1.2236088227689255
Ccnt2	0.043171	0.732343	1568.37027	FALSE	-0.118257	0.069516	7	1	2	TRUE	Mutant	NA	NA	NA	NA	NA	TRUE	FALSE	2	1	-0.26792424068364157	-0.3481991611703461	-0.2609336690987616	0.12294292904725079
Ccny	0.019577	0.929209	1301.794776	FALSE	0.051619	-0.055209	5	1	1	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	-0.5450636383096963	-1.161187040163684
Ccnyl1	-0.17928	0.200863	263.80343	FALSE	-0.073322	-0.127258	6	1	2	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	-0.45252675662379765	-1.0686501584777852
Ccp110	0.075135	0.676965	529.325162	FALSE	0.186131	0.37211	7	1	0	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	0.028466335856713956	-0.5876570659972736
Ccr9	0.457526	0.446176	12.735702	FALSE	0.012439	-0.014496	10	2	1	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	-0.7121186548720845	-1.3282420567260722
Ccs	-0.556951	0.005539	52.754098	TRUE	0.121101	0.312866	8	1	0	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	-0.24880747034675976	-0.8649308722007474
Ccser1	-0.354324	0.098569	8613.646032	FALSE	0.056005	0.042894	3	2	1	TRUE	Mutant	1	1	0	0.600053079545689	-0.600053079545689	TRUE	TRUE	3	1	0.9044788099717969	3.6099961741884865	-0.5263626862259129	4.988112297934371
Ccser2	-0.019994	0.913695	1492.578597	FALSE	-0.054416	-0.01821	5	1	2	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	-0.5331378373570419	-1.1492612392110295
Cct2	0.179667	0.246652	342.593019	FALSE	0.079917	0.136768	10	3	2	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	-0.4244071079706851	-1.0405305098246727
Cct3	0.048381	0.893532	195.782522	FALSE	0.141467	0.356659	4	1	0	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	-0.16197126648485066	-0.7780946683388383
Cct4	-0.056146	0.83709	224.80488	FALSE	-0.27465	-0.523271	9	2	2	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	0.4058921401212887	-0.2102312617326989
Cct5	-0.05437	0.885015	313.649533	FALSE	-0.188736	-0.555464	7	0	2	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	0.039573490480119274	-0.5765499113738684
Cct6a	0.069465	0.73652	293.224514	FALSE	-0.048972	-0.090529	7	0	0	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	-0.5563498718176249	-1.1724732736716126
Cct6b	-0.057263	0.97303	8.513655	FALSE	0.095382	0.133868	6	1	1	TRUE	Control	NA	NA	NA	NA	NA	TRUE	FALSE	2	1	-0.26792424068364157	-0.3481991611703461	-0.35846770441945147	0.02540889372656091
Cct7	-0.030494	0.921441	406.155282	FALSE	-0.318875	-0.471862	8	0	2	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	0.5944579417412892	-0.02166546011269843
Cct8	0.078071	0.755235	484.218728	FALSE	-0.08846	-0.079247	9	0	2	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	-0.38798161010206633	-1.004105011956054
Ccz1	0.212499	0.119507	268.262741	FALSE	-0.043039	0.039312	6	1	1	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	-0.5816468961480141	-1.1977702980020017
Cd109	0.461768	0.701833	5.33075	FALSE	-0.051899	0.040424	8	2	1	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	-0.5438697790795414	-1.159993180933529
Cd151	0.188798	0.606187	61.926561	FALSE	-0.26886	-1.091057	20	1	1	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	0.38120483675487143	-0.23491856509911618
Cd160	0.268416	0.496467	48.4919	FALSE	0.077884	0.053004	14	4	6	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	-0.43307537873820257	-1.04919878059219
Cd164	-0.099083	0.577518	330.415503	FALSE	-0.300726	-0.686573	7	0	3	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	0.5170745447124279	-0.09904885714155975
Cd164l2	-0.582697	0.435225	9.394137	FALSE	-0.170901	-0.597737	10	1	3	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	-0.03647107869778249	-0.65259448055177
Cd180	0.323981	0.516223	19.861582	FALSE	0.143011	0.086336	12	3	4	FALSE	NA	2	0	2	0.327808685306403	0.327808685306403	TRUE	TRUE	2	0	2.0768818606272355	1.8141608921307717	-0.15538798558713943	3.7356547671708675
Cd200	0.357267	1.43e-4	323.734146	FALSE	-0.11144	-0.143734	6	0	2	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	-0.2899998775700684	-0.906123279424056
Cd226	0.002232	0.999038	4.991001	FALSE	0.031908	0.090829	4	4	0	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	-0.6291070643296359	-1.2452304661836235
Cd247	-0.085821	0.887232	38.458519	FALSE	-0.101641	-0.065057	12	4	4	FALSE	NA	1	0	1	0.368465634752129	0.368465634752129	TRUE	TRUE	2	0	0.9044788099717969	2.0823507458814334	-0.3317806868425248	2.6550488690107055
Cd248	0.131784	0.923902	10.256455	FALSE	0.097003	0.026706	11	0	0	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	-0.35155611223344757	-0.9676795140874352
Cd24a	0.465569	0.57441	14.046046	FALSE	0.090558	0.206262	13	5	4	FALSE	NA	1	0	1	0.323430919107131	0.323430919107131	TRUE	TRUE	2	0	0.9044788099717969	1.7852833572260773	-0.3790361934418343	2.31072597375604
Cd274	-0.264665	0.86578	4.471984	FALSE	0.037816	-0.367467	10	1	0	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	-0.6039166345733676	-1.2200400364273554
Cd276	-1.288949	0	77.189535	TRUE	-0.151742	-1.279609	8	2	5	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	-0.11816089652113104	-0.7342842983751187
Cd28	-0.042041	0.987499	2.566733	FALSE	0.07785	0.137827	15	6	5	FALSE	NA	1	0	1	0.372818846282564	0.372818846282564	TRUE	TRUE	2	0	0.9044788099717969	2.111066308155764	-0.43322034735900705	2.5823247707685537
Cd2ap	0.114889	0.378809	1106.22775	FALSE	-0.073448	-0.121136	4	0	2	FALSE	NA	1	1	0	0.488672567691431	-0.488672567691431	TRUE	TRUE	2	0	0.9044788099717969	2.8752848003127114	-0.4519895199702279	3.3277740903142803
Cd2bp2	0.100813	0.768949	163.016582	FALSE	0.15642	0.276594	4	0	0	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	-0.09821491981161459	-0.7143383216656022
Cd300a	-0.28572	0.158905	75.97269	FALSE	0.174134	-0.409273	11	2	1	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	-0.022686268372458258	-0.6388096702264459
Cd300c2	0.170599	0.938683	2.529483	FALSE	-0.084452	-0.310354	10	1	1	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	-0.40507085222514067	-1.0211942540791283
Cd300lb	-1.558185	0.245992	2.952148	FALSE	-0.137862	-0.368271	10	0	1	TRUE	Mutant	NA	NA	NA	NA	NA	TRUE	FALSE	2	1	-0.26792424068364157	-0.3481991611703461	-0.1773422040730949	0.2065343940729175
Cd300lg	0.612599	0.419394	6.989282	FALSE	0.131132	-1.137826	8	2	3	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	-0.20603746342646076	-0.8221608652804484
Cd302	0.170902	0.604316	121.563834	FALSE	-0.030726	-0.070554	11	2	6	TRUE	Mutant	NA	NA	NA	NA	NA	TRUE	FALSE	2	1	-0.26792424068364157	-0.3481991611703461	-0.6341468557940755	-0.2502702576480631
Cd320	0.177354	0.666657	53.078562	FALSE	-0.087753	0.004184	7	1	1	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	-0.39099610465820744	-1.0071195065121952
Cd34	0.081751	0.93121	16.224252	FALSE	-0.104844	0.063618	12	5	3	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	-0.31812379000614577	-0.9342471918601334
Cd37	0.099355	0.952442	5.253246	FALSE	0.08405	-0.165001	14	3	1	FALSE	NA	1	1	0	0.308874346536538	-0.308874346536538	TRUE	TRUE	2	0	0.9044788099717969	1.6892622557405939	-0.4067848929770059	2.186956172735385
Cd38	0.182082	0.543815	91.496648	FALSE	-0.035063	0.050985	15	2	7	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	-0.6156548290755691	-1.2317782309295566
Cd3e	-2.026352	0.140509	2.097	FALSE	-0.468983	-1.738092	8	0	8	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	1.2344858750273269	0.6183624731733393
Cd4	0.53331	0.646898	4.90355	FALSE	-0.927825	-6.33466	14	0	14	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	3.1908885781799383	2.5747651763259505
Cd40	-1.648613	0.270319	2.074231	FALSE	0.095267	0.187822	13	2	2	FALSE	NA	1	0	1	0.309940871338959	0.309940871338959	TRUE	TRUE	2	0	0.9044788099717969	1.6962974891922467	-0.35895803946040794	2.241818259703636
Cd44	0.213858	0.53608	94.895005	FALSE	-0.034878	-0.053691	8	1	4	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	-0.6164436289240643	-1.232567030778052
Cd46	-0.077187	0.754035	313.784685	FALSE	0.079795	0.237423	11	5	1	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	-0.4249272894923954	-1.041050691346383
Cd5	0.661311	0.117105	19.884814	FALSE	-0.416455	-1.879345	13	1	5	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	1.0105178834502693	0.39439448159628165
Cd55	0.110857	0.927578	11.966755	FALSE	-0.024229	0.009415	7	2	3	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	-0.6618486537166338	-1.2779720555706215
Cd59a	0.470632	0.393756	39.304634	FALSE	-0.032367	0.070687	13	2	2	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	-0.6271499879487749	-1.2432733898027624
Cd59b	0.348113	0.673004	21.298474	FALSE	-0.042997	0.051677	12	5	5	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	-0.5818259750325373	-1.197949376886525
Cd6	-1.001933	0.437601	2.373061	FALSE	-0.406277	-1.129568	14	1	2	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	0.9671211004341388	0.3509976985801512
Cd68	0.195562	0.757625	22.371064	FALSE	-0.297024	-0.503887	9	0	1	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	0.5012900201765943	-0.11483338167739332
Cd70	-0.687427	0.419704	4.688494	FALSE	0.11768	0.377627	10	3	0	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	-0.2633938718694736	-0.8795172737234612
Cd72	-0.113221	0.914887	9.874605	FALSE	-0.188429	0.363299	12	2	1	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	0.038264509109913844	-0.5778588927440738
Cd74	-0.007542	0.996098	12.613908	FALSE	-0.318695	-1.087767	8	0	8	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	0.5936904608076181	-0.022432941046369503
Cd80	0.008717	0.996602	48.158004	FALSE	-2.492258	-3.287425	6	0	6	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	9.861291353211756	9.245167951357768
Cd81	0.09608	0.611182	804.99778	FALSE	-0.066534	0.587431	5	1	2	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	-0.48146931538912413	-1.0975927172431117
