Cluster	ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
Concordant	GO:0030336	negative regulation of cell migration	19/578	328/28832	0.0579268292682927	2.88952654232425	4.92255770514252	4.07763319973942e-05	0.00241027222696926	0.00191681099223511	Acvr1c/Atp2b4/Bmerb1/Card10/Cx3cl1/Dpysl3/Kiss1r/Mctp1/Mef2c/Mitf/Mmp28/Myocd/Nexmif/Rgcc/Sap30/Sema3a/Tgfbr1/Tmem196/Tnn	19
Concordant	GO:0006937	regulation of muscle contraction	13/578	170/28832	0.0764705882352941	3.81453287197232	5.26418740813209	4.17610200723016e-05	0.00243511894070245	0.00193657077433433	Arg2/Cald1/Chrm2/Chrm3/Chrnb4/Dbn1/Dsc2/Dsg2/Myh7b/Myocd/Pde4d/Slc8a3/Trpm4	13
Concordant	GO:0001963	synaptic transmission, dopaminergic	6/578	33/28832	0.181818181818182	9.06951871657754	6.63391192185182	4.41926785717339e-05	0.00250909747417147	0.00199540349229713	Aph1c/Chrna7/Gdnf/Prkn/Rasd2/Snca	6
Concordant	GO:1903859	regulation of dendrite extension	6/578	33/28832	0.181818181818182	9.06951871657754	6.63391192185182	4.41926785717339e-05	0.00250909747417147	0.00199540349229713	Cpne5/Cpne6/Prkn/Rasal1/Syt1/Syt4	6
Concordant	GO:0070252	actin-mediated cell contraction	10/578	104/28832	0.0961538461538462	4.79638009049774	5.54737420300914	4.68258879454282e-05	0.00260895445714365	0.00207481649821024	Dbn1/Dsc2/Dsg2/Kcnd3/Myh7b/Parva/Pde4d/Scn1a/Scn4b/Trpm4	10
Concordant	GO:0061669	spontaneous neurotransmitter secretion	4/578	11/28832	0.363636363636364	18.1390374331551	8.13171312644283	4.71607062936744e-05	0.00260895445714365	0.00207481649821024	Doc2b/Prkn/Syt1/Unc13b	4
Concordant	GO:0040013	negative regulation of locomotion	20/578	362/28832	0.0552486187845304	2.75593110172246	4.80863512935465	5.00791373481209e-05	0.00273533516021699	0.00217532295476182	Acvr1c/Atp2b4/Bmerb1/Card10/Cx3cl1/Dbn1/Dpysl3/Kiss1r/Mctp1/Mef2c/Mitf/Mmp28/Myocd/Nexmif/Rgcc/Sap30/Sema3a/Tgfbr1/Tmem196/Tnn	20
Concordant	GO:0017157	regulation of exocytosis	15/578	225/28832	0.0666666666666667	3.32549019607843	5.00868149871004	5.4366652059011e-05	0.00293240129543291	0.00233204323305758	Doc2b/Il1rapl1/Lyn/Prkcb/Prkn/Rab37/Rab3c/Rab3d/Sdc1/Snca/Sv2c/Syt1/Syt4/Syt6/Unc13b	15
Concordant	GO:0050770	regulation of axonogenesis	13/578	175/28832	0.0742857142857143	3.7055462184874	5.13466863454754	5.63701869783371e-05	0.00298953284482289	0.00237747809333967	Cdkl5/Dbn1/Dscam/Efna1/Fstl4/L1cam/Lrrc4c/Pak3/Plxnc1/Plxnd1/Sema3a/Tiam2/Xk	13
Concordant	GO:0001558	regulation of cell growth	23/578	456/28832	0.0504385964912281	2.51599587203302	4.66722409841913	5.74601648812189e-05	0.00298953284482289	0.00237747809333967	Bcl6/Cdkl5/Cpne5/Cpne6/Cyp27b1/Dbn1/Dscam/Fstl4/Gng4/Inhba/L1cam/Mgll/Myocd/Pml/Prkn/Rasal1/Sema3a/Sertad1/Syt1/Syt4/Tgfbr1/Tmem196/Tnc	23
Concordant	GO:1903522	regulation of blood circulation	17/578	280/28832	0.0607142857142857	3.02857142857143	4.87870832443243	5.75043397729548e-05	0.00298953284482289	0.00237747809333967	Add3/Atp2b4/Chrm2/Chrm3/Chrna7/Cx3cl1/Dsc2/Dsg2/Kcnd3/Mgll/Mybpc3/Myh7b/Pde4d/Scn4b/Sema3a/Svep1/Trpm4	17
Concordant	GO:0015844	monoamine transport	10/578	107/28832	0.0934579439252336	4.66190214403518	5.42778212692885	5.97536202300141e-05	0.00306948656300608	0.00244106268107577	Chrna4/Chrna7/Cnr1/Gdnf/Itgb3/Prkcb/Prkn/Snca/Syt1/Syt4	10
Concordant	GO:0051937	catecholamine transport	9/578	87/28832	0.103448275862069	5.16024340770791	5.55841556312441	6.28798193979907e-05	0.00319207553767447	0.00253855369953498	Chrna4/Chrna7/Cnr1/Gdnf/Prkcb/Prkn/Snca/Syt1/Syt4	9
Concordant	GO:1903532	positive regulation of secretion by cell	21/578	400/28832	0.0525	2.61882352941176	4.6631523063296	6.8051321472037e-05	0.00341443549013767	0.00271538932679119	Chrm3/Cyp27b1/Doc2b/Gpr68/Kiss1r/Mcu/Nucb2/Prkcb/Prkn/Rab3d/Rgcc/Sdc1/Slc12a2/Snca/Syt1/Syt4/Tgfb3/Tnfrsf11a/Trpm4/Unc13b/Wls	21
Concordant	GO:0015850	organic hydroxy compound transport	18/578	315/28832	0.0571428571428571	2.85042016806723	4.72310406069034	7.6792512985733e-05	0.00377457680551123	0.00300179798401332	Aqp2/Chrna4/Chrna7/Cnr1/Eepd1/Emb/Gdnf/Itgb3/Ldlrap1/Lipc/Nucb2/Prkcb/Prkn/Slc16a1/Snca/Stard4/Syt1/Syt4	18
Concordant	GO:2000146	negative regulation of cell motility	19/578	344/28832	0.0552325581395349	2.75512995896033	4.68393998897433	7.6978623148317e-05	0.00377457680551123	0.00300179798401332	Acvr1c/Atp2b4/Bmerb1/Card10/Cx3cl1/Dpysl3/Kiss1r/Mctp1/Mef2c/Mitf/Mmp28/Myocd/Nexmif/Rgcc/Sap30/Sema3a/Tgfbr1/Tmem196/Tnn	19
Concordant	GO:0032354	response to follicle-stimulating hormone	5/578	23/28832	0.217391304347826	10.843989769821	6.75499110947356	7.93958155990348e-05	0.00384935892482961	0.00306126976762689	Epha5/Epha8/Gclm/Inhba/Pde4d	5
Concordant	GO:0051259	protein complex oligomerization	17/578	288/28832	0.0590277777777778	2.94444444444444	4.74338273635107	8.12951078400417e-05	0.003897648781442	0.0030996731176437	Alad/Aqp2/Aqp5/Arc/Comp/Hscb/Kcnc4/Kcnd3/Kctd15/Lrrc8c/Mcu/Micu1/P2rx3/Snca/Syt1/Trp73/Trpm4	17
Concordant	GO:0140058	neuron projection arborization	6/578	37/28832	0.162162162162162	8.08903020667727	6.171389387581	8.66680787803592e-05	0.00410959076854121	0.00326822367639064	Chrna7/Cntnap2/Grip1/Pak6/Sema3a/Tpbg	6
Concordant	GO:0046928	regulation of neurotransmitter secretion	10/578	112/28832	0.0892857142857143	4.45378151260504	5.23799953919705	8.80375758260582e-05	0.00412915369227653	0.00328378143241361	Kcnc4/Mctp1/Mef2c/Prkcb/Prkn/Snca/Sv2c/Syt1/Syt4/Unc13b	10
Concordant	GO:0050769	positive regulation of neurogenesis	18/578	319/28832	0.0564263322884013	2.81467822238613	4.66151744361452	9.01136149081638e-05	0.00413659838647582	0.00328970195521404	Cdkl5/Cx3cl1/Dbn1/Dscam/Grip1/Il1rapl1/L1cam/Lig4/Lyn/Ntf3/Pak3/Plxnc1/Plxnd1/Tenm4/Tiam2/Tle6/Trp73/Wls	18
Concordant	GO:0060070	canonical Wnt signaling pathway	18/578	319/28832	0.0564263322884013	2.81467822238613	4.66151744361452	9.01136149081638e-05	0.00413659838647582	0.00328970195521404	Daam2/Dact1/Ext1/Fzd7/Ndp/Nkd1/Nkd2/Prickle1/Prkn/Sdc1/Tle2/Tle6/Tnn/Tpbg/Trpm4/Wls/Zfp703/Znrf3	18
Concordant	GO:0051952	regulation of amine transport	10/578	113/28832	0.0884955752212389	4.41436751691827	5.20138059160963	9.48798153377036e-05	0.00430954108612833	0.00342723765097965	Arg2/Chrna4/Chrna7/Cnr1/Gdnf/Prkcb/Slc12a2/Snca/Syt1/Syt4	10
Concordant	GO:0071371	cellular response to gonadotropin stimulus	5/578	24/28832	0.208333333333333	10.3921568627451	6.58367229931764	9.86421630211805e-05	0.00437548456061297	0.00347968034825841	Epha5/Epha8/Gclm/Inhba/Pde4d	5
Concordant	GO:0050767	regulation of neurogenesis	23/578	473/28832	0.0486257928118393	2.42556895908469	4.47123139667096	9.93703873145228e-05	0.00437548456061297	0.00347968034825841	Cdkl5/Cit/Cx3cl1/Daam2/Dbn1/Dscam/Fstl4/Grip1/Il1rapl1/L1cam/Lig4/Lyn/Ntf3/Pak3/Plxnc1/Plxnd1/Sema3a/Syt4/Tenm4/Tiam2/Tle6/Trp73/Wls	23
Concordant	GO:0033002	muscle cell proliferation	17/578	293/28832	0.0580204778156997	2.89419795221843	4.66115558011727	0.000100224413591141	0.00437548456061297	0.00347968034825841	Angpt1/Cflar/Cx3cl1/Fgf20/Itgb3/Ldlrap1/Map3k5/Mapk11/Mef2c/Myocd/Pde4d/Ptgis/Tenm4/Tgfb3/Tgfbr1/Trp73/Vipr2	17
Concordant	GO:0014046	dopamine secretion	6/578	38/28832	0.157894736842105	7.87616099071207	6.0665340036971	0.000101186794194465	0.00437548456061297	0.00347968034825841	Chrna4/Cnr1/Prkcb/Snca/Syt1/Syt4	6
Concordant	GO:0007162	negative regulation of cell adhesion	18/578	322/28832	0.0559006211180124	2.78845451223968	4.61594927596983	0.000101401727940046	0.00437548456061297	0.00347968034825841	Angpt1/Arg2/Bcl6/Cblb/Dact2/Dscam/Dscaml1/Epha5/Fzd7/Il20rb/Nexmif/Plxnc1/Plxnd1/Rgcc/Spry4/Tnc/Zfp608/Zfp703	18
Concordant	GO:0042063	gliogenesis	21/578	412/28832	0.0509708737864078	2.54254711593375	4.51054283147248	0.000103053346172004	0.00440272464091282	0.00350134349682888	Bmerb1/Cntnap2/Cx3cl1/Daam2/Emx1/Fa2h/Hdac11/Lyn/Miat/Nab1/Nab2/Ncmap/Ndp/Nfia/Nfib/Ntf3/Otx2/Prdm8/Slc8a3/Tenm4/Trp73	21
Concordant	GO:0086003	cardiac muscle cell contraction	8/578	73/28832	0.10958904109589	5.4665592264303	5.46514184845287	0.000106392751447158	0.00450083061269104	0.00357936398057518	Dsc2/Dsg2/Kcnd3/Myh7b/Pde4d/Scn1a/Scn4b/Trpm4	8
Concordant	GO:0002027	regulation of heart rate	10/578	115/28832	0.0869565217391304	4.33759590792839	5.12940442613754	0.000109922597733587	0.00460500979825657	0.00366221429342354	Chrm3/Chrna7/Dsc2/Dsg2/Kcnd3/Mybpc3/Pde4d/Scn4b/Sema3a/Trpm4	10
Concordant	GO:0033627	cell adhesion mediated by integrin	9/578	94/28832	0.0957446808510638	4.77596996245307	5.24466785225278	0.000115225878364264	0.00478076601097884	0.00380198748448887	Efna1/Epha8/Ext1/Itga7/Itgb3/Itgb5/L1cam/Lyn/Nexmif	9
Concordant	GO:0022612	gland morphogenesis	12/578	163/28832	0.0736196319018405	3.6723204619271	4.89361578998625	0.000117528143002655	0.00482984701958529	0.00384102001191633	Cflar/Lama5/Nfib/Pgr/Plxnd1/Pml/Sema3a/Slc12a2/Stat6/Tgfa/Tgfb3/Tnc	12
Concordant	GO:0046879	hormone secretion	21/578	418/28832	0.0502392344497608	2.50605122431748	4.43624474756894	0.000125925571212968	0.00512612113003731	0.00407663716141285	Acvr1c/Chrm3/Cnr1/Cyp27b1/Doc2b/Epha5/Exoc3l/Gpr68/Il11/Inhba/Kiss1r/Lyn/Mcu/Ndufaf2/Nucb2/Prkcb/Prkn/Ptprn2/Slc16a1/Slc16a10/Trpm4	21
Concordant	GO:0060485	mesenchyme development	18/578	329/28832	0.0547112462006079	2.72912569283032	4.51162535173642	0.000132707394353527	0.00535170473491092	0.00425603645442694	Bmp5/Efna1/Ext1/Gdnf/Lama5/Mef2c/Myocd/Prickle1/Rflnb/Rgcc/Sema3a/Sema4c/Spry2/Tgfb3/Tgfbr1/Zfp703/Zic3/Zic5	18
Concordant	GO:0099175	regulation of postsynapse organization	13/578	191/28832	0.0680628272251309	3.39513396981829	4.7501377847594	0.000136824739865163	0.00541427602822733	0.00430579736586476	Arc/Arhgef15/Cdkl5/Dact1/Dbn1/Efna1/Elmo1/Grid1/Il1rapl1/Lrfn2/Pak3/Prickle1/Sema4c	13
Concordant	GO:0051047	positive regulation of secretion	22/578	452/28832	0.0486725663716814	2.42790213430505	4.37638243653074	0.000137920374610276	0.00541427602822733	0.00430579736586476	Chrm3/Cyp27b1/Doc2b/Gpr68/Kiss1r/Mcu/Nucb2/Prkcb/Prkn/Rab3d/Rgcc/Sdc1/Slc12a2/Snca/Syt1/Syt4/Sytl2/Tgfb3/Tnfrsf11a/Trpm4/Unc13b/Wls	22
Concordant	GO:0050433	regulation of catecholamine secretion	7/578	57/28832	0.12280701754386	6.12590299277606	5.54056362528352	0.000139278016021607	0.00541427602822733	0.00430579736586476	Chrna4/Chrna7/Cnr1/Prkcb/Snca/Syt1/Syt4	7
Concordant	GO:0095500	acetylcholine receptor signaling pathway	7/578	57/28832	0.12280701754386	6.12590299277606	5.54056362528352	0.000139278016021607	0.00541427602822733	0.00430579736586476	Chrm2/Chrm3/Chrna4/Chrna7/Chrnb4/Prkcb/Rgs10	7
Concordant	GO:0006939	smooth muscle contraction	10/578	119/28832	0.0840336134453782	4.19179436480475	4.99025686426773	0.000146117533977243	0.0056294389206411	0.00447690940569373	Atp2b4/Cald1/Chrm2/Chrm3/Chrnb4/Comp/Gdnf/Myocd/P2rx3/Pde4d	10
Concordant	GO:0060047	heart contraction	15/578	247/28832	0.0607287449392713	3.02929268873541	4.58118543056366	0.000154049866705964	0.00588252367111714	0.00467817946400973	Atp2b4/Chrm2/Chrm3/Chrna7/Dsc2/Dsg2/Ext1/Kcnd3/Mybpc3/Myh7b/Pde4d/Scn1a/Scn4b/Sema3a/Trpm4	15
Concordant	GO:0090092	regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	16/578	276/28832	0.0579710144927536	2.89173060528559	4.51667608767618	0.000160563972837052	0.00607748721747262	0.00483322762187247	Atoh8/Bmp5/Cidea/Dact2/Fstl4/Inhba/Myocd/Ngly1/Nrep/Onecut2/Pmepa1/Sap30/Spry2/Tgfb3/Tgfbr1/Zfp703	16
Concordant	GO:0008037	cell recognition	12/578	169/28832	0.0710059171597633	3.54194222067525	4.74025829604419	0.000165255243578594	0.00614721013828994	0.00488867598971158	Cnr1/Cntn6/Cntnap2/Diaph2/Dscam/Dscaml1/Emb/Ext1/L1cam/Plxnd1/Sema3a/Tnn	12
Concordant	GO:0030041	actin filament polymerization	12/578	169/28832	0.0710059171597633	3.54194222067525	4.74025829604419	0.000165255243578594	0.00614721013828994	0.00488867598971158	Add3/Carmil1/Daam2/Dbn1/Diaph2/Esam/Fhdc1/Fmn1/Gas7/Pak3/Snx9/Svil	12
Concordant	GO:0009914	hormone transport	21/578	428/28832	0.0490654205607477	2.44749862561847	4.31523145091489	0.000174129670228713	0.00642196176954612	0.00510717701255604	Acvr1c/Chrm3/Cnr1/Cyp27b1/Doc2b/Epha5/Exoc3l/Gpr68/Il11/Inhba/Kiss1r/Lyn/Mcu/Ndufaf2/Nucb2/Prkcb/Prkn/Ptprn2/Slc16a1/Slc16a10/Trpm4	21
Concordant	GO:0099558	maintenance of synapse structure	6/578	42/28832	0.142857142857143	7.12605042016807	5.68248347618011	0.000179667794091082	0.00657005535172049	0.00522495101460238	Cntnap2/Csmd2/Itgb3/L1cam/Prickle1/Sema3a	6
Concordant	GO:0050773	regulation of dendrite development	11/578	146/28832	0.0753424657534247	3.75825946817083	4.77892649150668	0.000182827323841653	0.00662941094434229	0.0052721545840229	Bmp5/Cdkl5/Cit/Dbn1/Fat3/Grip1/Il1rapl1/Pak3/Sdc2/Sez6/Wls	11
Concordant	GO:0034446	substrate adhesion-dependent cell spreading	9/578	101/28832	0.0891089108910891	4.44496214327315	4.96047849823468	0.000199935687198293	0.00718935408550529	0.00571745912514417	Carmil1/Dbn1/Efna1/Fzd7/Itgb3/Lama5/Parva/Spry4/Triobp	9
Concordant	GO:0086002	cardiac muscle cell action potential involved in contraction	6/578	43/28832	0.13953488372093	6.96032831737346	5.59428931649557	0.00020529671302208	0.00732111831975433	0.00582224692868186	Dsc2/Dsg2/Kcnd3/Scn1a/Scn4b/Trpm4	6
Concordant	GO:0050678	regulation of epithelial cell proliferation	21/578	434/28832	0.0483870967741935	2.41366223908918	4.2442450099275	0.000210292283966551	0.00743779676488253	0.00591503749552164	Atoh8/Bcl11b/Bmp5/Ccnd1/Cflar/Fa2h/Fzd7/Ift57/Itgb3/Itgb3bp/Jaml/Lama5/Mef2c/Nfib/Nlrc3/Pgr/Rgcc/Tgfa/Tgfb3/Tgfbr1/Zfp703	21
Concordant	GO:0060562	epithelial tube morphogenesis	20/578	403/28832	0.0496277915632754	2.47555101445045	4.26657871267628	0.00021252491607306	0.00745565051101834	0.0059292359982728	Angpt1/Bmp5/Cecr2/Ext1/Fmn1/Gdnf/Grhl2/Ift57/Lama5/Mef2c/Pgr/Plxnd1/Pml/Prickle1/Sema4c/Slc12a2/Spry2/Tnc/Zic3/Zic5	20
Concordant	GO:0097484	dendrite extension	6/578	44/28832	0.136363636363636	6.80213903743315	5.50887001081677	0.000233721643080771	0.00813313620881878	0.00646801830597041	Cpne5/Cpne6/Prkn/Rasal1/Syt1/Syt4	6
Concordant	GO:0003015	heart process	15/578	257/28832	0.0583657587548638	2.91142137788968	4.40234103559913	0.000236919625622866	0.00817846547650133	0.00650406719604668	Atp2b4/Chrm2/Chrm3/Chrna7/Dsc2/Dsg2/Ext1/Kcnd3/Mybpc3/Myh7b/Pde4d/Scn1a/Scn4b/Sema3a/Trpm4	15
Concordant	GO:0015837	amine transport	10/578	127/28832	0.078740157480315	3.92774432607689	4.7294434254734	0.000249121932771603	0.00853143761832912	0.00678477444306957	Arg2/Chrna4/Chrna7/Cnr1/Gdnf/Prkcb/Slc12a2/Snca/Syt1/Syt4	10
Concordant	GO:0071248	cellular response to metal ion	13/578	204/28832	0.0637254901960784	3.17877739331026	4.46669441630522	0.000261619017526293	0.00888886661910199	0.00706902608483808	Alad/Aqp2/Cpne5/Cpne6/Lig4/Mef2c/Micu1/Rasa4/Rasal1/Rasgrp2/Slc12a2/Snca/Syt1	13
Concordant	GO:0030048	actin filament-based movement	10/578	128/28832	0.078125	3.89705882352941	4.6983448435863	0.00026547586463937	0.00894944028061627	0.00711719834477259	Dbn1/Dsc2/Dsg2/Kcnd3/Myh7b/Parva/Pde4d/Scn1a/Scn4b/Trpm4	10
Concordant	GO:0048738	cardiac muscle tissue development	16/578	289/28832	0.055363321799308	2.76165275798901	4.3050006617327	0.000269904642135233	0.00902820566522116	0.00717983788952149	Actn2/Angpt1/Bmp5/Dsg2/Fgf20/Fzd7/Heg1/Mapk11/Mef2c/Mybpc3/Myocd/Prickle1/Tenm4/Tgfbr1/Trp73/Zic3	16
Concordant	GO:0008016	regulation of heart contraction	13/578	205/28832	0.0634146341463415	3.16327116212339	4.44583944005447	0.000274332940948023	0.00910574338608245	0.00724150111328384	Atp2b4/Chrm2/Chrm3/Chrna7/Dsc2/Dsg2/Kcnd3/Mybpc3/Myh7b/Pde4d/Scn4b/Sema3a/Trpm4	13
Concordant	GO:0099504	synaptic vesicle cycle	15/578	261/28832	0.0574712643678161	2.86680189317106	4.33320831226212	0.000279529781073164	0.00920741225443283	0.00732235505261963	Cplx2/Doc2b/Prkcb/Prkn/Sh3gl3/Snca/Snx9/Sv2c/Syde1/Syn2/Syn3/Synj2/Syt1/Syt4/Unc13b	15
Concordant	GO:0035249	synaptic transmission, glutamatergic	10/578	129/28832	0.0775193798449612	3.86684906520748	4.66755925626179	0.000282718558850007	0.0092418983442256	0.00734978071651533	Aph1c/Cacng8/Cnr1/Dscam/Ext1/Grid1/Mef2c/Prkn/Syt1/Unc13b	10
Concordant	GO:0060828	regulation of canonical Wnt signaling pathway	15/578	262/28832	0.0572519083969466	2.85585990121239	4.31612998601389	0.000291160238962476	0.00944628895581265	0.00751232591228865	Daam2/Dact1/Fzd7/Nkd1/Nkd2/Prickle1/Prkn/Tle2/Tle6/Tnn/Tpbg/Trpm4/Wls/Zfp703/Znrf3	15
Concordant	GO:0007626	locomotory behavior	16/578	292/28832	0.0547945205479452	2.73327961321515	4.2578158279054	0.000302775856759927	0.00974983449193346	0.00775372578976718	Aph1c/Astn1/Cdh23/Chrna4/Chrnb4/Cntnap2/Dbn1/Dscam/En1/Pak6/Pbx3/Prkn/Rasd2/Scn1a/Sez6/Snca	16
Concordant	GO:0048762	mesenchymal cell differentiation	15/578	264/28832	0.0568181818181818	2.83422459893048	4.28221393295558	0.000315676527568054	0.0100899571589345	0.00802421426800667	Efna1/Ext1/Gdnf/Lama5/Mef2c/Myocd/Rflnb/Rgcc/Sema3a/Sema4c/Spry2/Tgfb3/Tgfbr1/Zfp703/Zic5	15
Concordant	GO:0045055	regulated exocytosis	15/578	265/28832	0.0566037735849057	2.82352941176471	4.26537475177051	0.000328586784324626	0.0104128419779985	0.00828099404727088	Cplx2/Doc2b/Lat2/Lyn/Prkcb/Rab3d/Snca/Sv2c/Syde1/Syn2/Syt1/Syt4/Syt6/Tspan18/Unc13b	15
Concordant	GO:0051963	regulation of synapse assembly	13/578	209/28832	0.062200956937799	3.10273008725021	4.36368003416305	0.000330604716335063	0.0104128419779985	0.00828099404727088	Arhgef15/Clstn2/Elmo1/Il1rapl1/Il1rapl2/L1cam/Lrrn1/Mdga2/Mef2c/Prickle1/Sema4c/Snca/Tpbg	13
Concordant	GO:0071277	cellular response to calcium ion	8/578	86/28832	0.0930232558139535	4.64021887824897	4.83550475226146	0.000334697599856238	0.0104653633578237	0.00832276258986527	Cpne5/Cpne6/Mef2c/Micu1/Rasa4/Rasal1/Rasgrp2/Syt1	8
Concordant	GO:0086010	membrane depolarization during action potential	5/578	31/28832	0.161290322580645	8.04554079696395	5.61364828677756	0.00035124098759969	0.0109036320970695	0.00867130344244598	Ptpn3/Scn1a/Scn4b/Scn9a/Trpm4	5
Concordant	GO:0007611	learning or memory	18/578	357/28832	0.0504201680672269	2.51507661888285	4.11993761227863	0.00035872205385666	0.0110563261599392	0.00879273605693768	Aph1c/Arc/Chrna7/Clstn2/Cnr1/Cntnap2/Dnah11/En1/Kcnab1/Mef2c/Pak6/Pde4d/Prkn/Shisa7/Slc8a3/Syt4/Tpbg/Trpm4	18
