loop_id	shift_detected	ctrl_peak_row	ctrl_peak_col	mut_peak_row	mut_peak_col	ctrl_centered	mut_centered
loop_5038	TRUE	4	3	3	3	FALSE	TRUE
loop_5039	TRUE	3	4	3	3	FALSE	TRUE
loop_5040	TRUE	4	3	3	3	FALSE	TRUE
loop_5041	TRUE	4	3	3	3	FALSE	TRUE
loop_5042	TRUE	5	4	3	3	FALSE	TRUE
loop_5043	FALSE	5	1	5	1	FALSE	FALSE
loop_5044	FALSE	5	1	5	1	FALSE	FALSE
loop_5045	FALSE	5	1	5	1	FALSE	FALSE
loop_5046	FALSE	5	1	5	1	FALSE	FALSE
loop_5047	TRUE	5	1	3	3	FALSE	TRUE
loop_5048	FALSE	5	1	5	1	FALSE	FALSE
loop_5049	FALSE	5	3	5	3	FALSE	FALSE
loop_5050	FALSE	2	3	2	3	FALSE	FALSE
loop_5051	FALSE	2	3	2	3	FALSE	FALSE
loop_5052	FALSE	3	5	3	5	FALSE	FALSE
loop_5053	FALSE	4	3	4	3	FALSE	FALSE
loop_5054	FALSE	2	3	2	3	FALSE	FALSE
loop_5055	FALSE	5	1	5	1	FALSE	FALSE
loop_5056	FALSE	3	1	3	1	FALSE	FALSE
loop_5057	TRUE	2	3	3	3	FALSE	TRUE
loop_5058	FALSE	4	3	4	3	FALSE	FALSE
loop_5059	FALSE	5	1	5	1	FALSE	FALSE
loop_5060	FALSE	3	3	3	3	TRUE	TRUE
loop_5061	FALSE	5	1	5	1	FALSE	FALSE
loop_5062	TRUE	4	3	3	5	FALSE	FALSE
loop_5063	FALSE	3	3	3	3	TRUE	TRUE
loop_5064	TRUE	3	3	3	2	TRUE	FALSE
loop_5065	FALSE	3	3	3	3	TRUE	TRUE
loop_5066	FALSE	1	3	1	3	FALSE	FALSE
loop_5067	FALSE	3	3	3	3	TRUE	TRUE
loop_5068	TRUE	4	2	3	2	FALSE	FALSE
loop_5069	FALSE	3	3	3	3	TRUE	TRUE
loop_5070	TRUE	5	1	3	3	FALSE	TRUE
loop_5071	TRUE	4	1	3	3	FALSE	TRUE
loop_5072	FALSE	3	2	3	2	FALSE	FALSE
loop_5073	TRUE	3	2	3	3	FALSE	TRUE
loop_5074	FALSE	3	3	3	3	TRUE	TRUE
loop_5075	TRUE	5	1	3	3	FALSE	TRUE
loop_5076	FALSE	3	3	3	3	TRUE	TRUE
loop_5077	TRUE	4	3	3	3	FALSE	TRUE
loop_5078	FALSE	4	3	4	3	FALSE	FALSE
loop_5079	TRUE	3	2	3	3	FALSE	TRUE
loop_5080	TRUE	4	3	3	3	FALSE	TRUE
loop_5081	TRUE	1	1	3	2	FALSE	FALSE
loop_5082	FALSE	3	3	3	3	TRUE	TRUE
loop_5083	FALSE	3	3	3	3	TRUE	TRUE
loop_5084	TRUE	4	3	3	4	FALSE	FALSE
loop_5085	FALSE	3	3	3	3	TRUE	TRUE
loop_5086	FALSE	3	3	3	3	TRUE	TRUE
loop_5087	TRUE	3	2	3	3	FALSE	TRUE
loop_5088	FALSE	1	1	1	1	FALSE	FALSE
loop_5089	FALSE	3	3	3	3	TRUE	TRUE
loop_5090	FALSE	3	3	3	3	TRUE	TRUE
loop_5091	TRUE	5	3	3	3	FALSE	TRUE
loop_5092	TRUE	3	2	3	3	FALSE	TRUE
loop_5093	TRUE	2	2	3	3	FALSE	TRUE
loop_5094	TRUE	2	3	3	3	FALSE	TRUE
loop_5095	FALSE	3	2	3	2	FALSE	FALSE
loop_5096	TRUE	3	3	3	4	TRUE	FALSE
loop_5097	TRUE	3	3	5	2	TRUE	FALSE
loop_5098	TRUE	1	5	4	3	FALSE	FALSE
loop_5099	FALSE	5	4	5	4	FALSE	FALSE
loop_5100	TRUE	4	3	3	3	FALSE	TRUE
loop_5101	TRUE	3	4	3	2	FALSE	FALSE
loop_5102	TRUE	3	1	3	4	FALSE	FALSE
loop_5103	TRUE	4	4	3	4	FALSE	FALSE
loop_5104	TRUE	2	3	3	3	FALSE	TRUE
loop_5105	TRUE	3	2	3	3	FALSE	TRUE
loop_5106	FALSE	3	3	3	3	TRUE	TRUE
loop_5107	FALSE	3	1	3	1	FALSE	FALSE
loop_5108	TRUE	5	4	3	4	FALSE	FALSE
loop_5109	TRUE	2	3	1	3	FALSE	FALSE
loop_5110	TRUE	4	2	2	2	FALSE	FALSE
loop_5111	FALSE	3	3	3	3	TRUE	TRUE
loop_5112	FALSE	3	3	3	3	TRUE	TRUE
loop_5113	TRUE	5	3	5	2	FALSE	FALSE
loop_5114	FALSE	3	3	3	3	TRUE	TRUE
loop_5115	FALSE	3	3	3	3	TRUE	TRUE
loop_5116	FALSE	3	3	3	3	TRUE	TRUE
loop_5117	TRUE	4	3	3	3	FALSE	TRUE
loop_5118	FALSE	3	3	3	3	TRUE	TRUE
loop_5119	FALSE	3	3	3	3	TRUE	TRUE
loop_5120	TRUE	4	5	3	3	FALSE	TRUE
loop_5121	TRUE	3	3	4	3	TRUE	FALSE
loop_5122	FALSE	4	3	4	3	FALSE	FALSE
loop_5123	TRUE	4	3	3	4	FALSE	FALSE
loop_5124	TRUE	3	4	3	3	FALSE	TRUE
loop_5125	TRUE	4	3	3	3	FALSE	TRUE
loop_5126	TRUE	3	4	3	3	FALSE	TRUE
loop_5127	FALSE	1	3	1	3	FALSE	FALSE
loop_5128	TRUE	5	4	3	3	FALSE	TRUE
loop_5129	FALSE	2	3	2	3	FALSE	FALSE
loop_5130	TRUE	5	3	4	4	FALSE	FALSE
loop_5131	TRUE	4	2	3	3	FALSE	TRUE
loop_5132	TRUE	3	2	3	3	FALSE	TRUE
loop_5133	TRUE	4	3	3	3	FALSE	TRUE
loop_5134	FALSE	3	3	3	3	TRUE	TRUE
loop_5135	TRUE	4	3	3	3	FALSE	TRUE
loop_5136	TRUE	3	3	3	4	TRUE	FALSE
loop_5137	FALSE	3	3	3	3	TRUE	TRUE
loop_5138	TRUE	4	3	3	3	FALSE	TRUE
loop_5139	TRUE	3	3	2	4	TRUE	FALSE
loop_5140	TRUE	3	4	3	3	FALSE	TRUE
loop_5141	TRUE	4	3	3	4	FALSE	FALSE
loop_5142	TRUE	4	2	3	2	FALSE	FALSE
loop_5143	FALSE	3	3	3	3	TRUE	TRUE
loop_5144	TRUE	3	3	3	4	TRUE	FALSE
loop_5145	TRUE	4	3	3	3	FALSE	TRUE
loop_5146	TRUE	2	4	3	3	FALSE	TRUE
loop_5147	FALSE	2	3	2	3	FALSE	FALSE
loop_5148	FALSE	3	3	3	3	TRUE	TRUE
loop_5149	TRUE	4	3	3	3	FALSE	TRUE
loop_5150	TRUE	3	5	3	3	FALSE	TRUE
loop_5151	FALSE	5	1	5	1	FALSE	FALSE
loop_5152	FALSE	5	1	5	1	FALSE	FALSE
loop_5153	FALSE	5	1	5	1	FALSE	FALSE
loop_5154	FALSE	5	1	5	1	FALSE	FALSE
loop_5155	FALSE	5	1	5	1	FALSE	FALSE
loop_5156	FALSE	5	1	5	1	FALSE	FALSE
loop_5157	FALSE	5	1	5	1	FALSE	FALSE
loop_5158	FALSE	5	1	5	1	FALSE	FALSE
loop_5159	FALSE	5	1	5	1	FALSE	FALSE
loop_5160	FALSE	3	2	3	2	FALSE	FALSE
loop_5161	FALSE	5	1	5	1	FALSE	FALSE
loop_5162	TRUE	4	2	5	1	FALSE	FALSE
loop_5163	FALSE	5	2	5	2	FALSE	FALSE
loop_5164	TRUE	5	1	5	3	FALSE	FALSE
loop_5165	FALSE	5	1	5	1	FALSE	FALSE
loop_5166	FALSE	3	4	3	4	FALSE	FALSE
loop_5167	FALSE	5	1	5	1	FALSE	FALSE
loop_5168	FALSE	2	3	2	3	FALSE	FALSE
loop_5169	FALSE	3	2	3	2	FALSE	FALSE
loop_5170	FALSE	5	1	5	1	FALSE	FALSE
loop_5171	FALSE	5	1	5	1	FALSE	FALSE
loop_5172	FALSE	3	3	3	3	TRUE	TRUE
loop_5173	FALSE	5	1	5	1	FALSE	FALSE
loop_5174	TRUE	4	1	5	1	FALSE	FALSE
loop_5175	TRUE	2	3	1	3	FALSE	FALSE
loop_5176	FALSE	3	3	3	3	TRUE	TRUE
loop_5177	FALSE	3	3	3	3	TRUE	TRUE
loop_5178	TRUE	5	3	5	1	FALSE	FALSE
loop_5179	FALSE	5	1	5	1	FALSE	FALSE
loop_5180	FALSE	5	3	5	3	FALSE	FALSE
loop_5181	FALSE	4	2	4	2	FALSE	FALSE
loop_5182	FALSE	3	2	3	2	FALSE	FALSE
loop_5183	FALSE	4	3	4	3	FALSE	FALSE
loop_5184	FALSE	4	3	4	3	FALSE	FALSE
loop_5185	FALSE	5	1	5	1	FALSE	FALSE
loop_5186	TRUE	2	4	3	4	FALSE	FALSE
loop_5187	FALSE	5	1	5	1	FALSE	FALSE
loop_5188	FALSE	3	2	3	2	FALSE	FALSE
loop_5189	TRUE	4	3	3	4	FALSE	FALSE
loop_5190	TRUE	5	2	3	3	FALSE	TRUE
loop_5191	FALSE	3	3	3	3	TRUE	TRUE
loop_5192	FALSE	3	3	3	3	TRUE	TRUE
loop_5193	FALSE	3	3	3	3	TRUE	TRUE
loop_5194	TRUE	2	3	5	1	FALSE	FALSE
loop_5195	TRUE	4	3	1	3	FALSE	FALSE
loop_5196	FALSE	5	1	5	1	FALSE	FALSE
loop_5197	TRUE	2	4	2	3	FALSE	FALSE
loop_5198	TRUE	3	3	1	3	TRUE	FALSE
loop_5199	FALSE	3	3	3	3	TRUE	TRUE
loop_5200	TRUE	5	1	4	1	FALSE	FALSE
loop_5201	FALSE	3	4	3	4	FALSE	FALSE
loop_5202	FALSE	3	3	3	3	TRUE	TRUE
loop_5203	FALSE	4	4	4	4	FALSE	FALSE
loop_5204	TRUE	5	2	3	3	FALSE	TRUE
loop_5205	TRUE	3	3	2	3	TRUE	FALSE
loop_5206	TRUE	2	2	3	3	FALSE	TRUE
loop_5207	TRUE	5	1	3	3	FALSE	TRUE
loop_5208	TRUE	5	2	3	3	FALSE	TRUE
loop_5209	TRUE	3	2	2	2	FALSE	FALSE
loop_5210	FALSE	3	2	3	2	FALSE	FALSE
loop_5211	FALSE	3	3	3	3	TRUE	TRUE
loop_5212	TRUE	3	1	3	3	FALSE	TRUE
loop_5213	TRUE	4	1	3	3	FALSE	TRUE
loop_5214	TRUE	5	4	4	3	FALSE	FALSE
loop_5215	FALSE	3	3	3	3	TRUE	TRUE
loop_5216	TRUE	3	1	3	3	FALSE	TRUE
loop_5217	TRUE	2	3	2	4	FALSE	FALSE
loop_5218	FALSE	3	3	3	3	TRUE	TRUE
loop_5219	TRUE	5	2	3	3	FALSE	TRUE
loop_5220	TRUE	4	2	3	2	FALSE	FALSE
loop_5221	TRUE	3	4	3	3	FALSE	TRUE
loop_5222	TRUE	2	3	3	3	FALSE	TRUE
loop_5223	FALSE	3	3	3	3	TRUE	TRUE
loop_5224	TRUE	5	3	3	3	FALSE	TRUE
loop_5225	TRUE	3	5	3	3	FALSE	TRUE
loop_5226	TRUE	5	3	4	2	FALSE	FALSE
loop_5227	TRUE	2	3	3	3	FALSE	TRUE
loop_5228	FALSE	3	3	3	3	TRUE	TRUE
loop_5229	TRUE	3	2	4	1	FALSE	FALSE
loop_5230	TRUE	5	4	4	4	FALSE	FALSE
loop_5231	FALSE	3	3	3	3	TRUE	TRUE
loop_5232	TRUE	3	4	3	2	FALSE	FALSE
loop_5233	TRUE	3	1	3	2	FALSE	FALSE
loop_5234	FALSE	1	3	1	3	FALSE	FALSE
loop_5235	FALSE	3	1	3	1	FALSE	FALSE
loop_5236	TRUE	3	2	3	3	FALSE	TRUE
loop_5237	TRUE	2	3	3	3	FALSE	TRUE
loop_5238	TRUE	5	3	3	3	FALSE	TRUE
loop_5239	TRUE	3	1	3	3	FALSE	TRUE
loop_5240	FALSE	1	3	1	3	FALSE	FALSE
loop_5241	FALSE	4	3	4	3	FALSE	FALSE
loop_5242	TRUE	4	1	3	3	FALSE	TRUE
loop_5243	TRUE	4	3	3	3	FALSE	TRUE
loop_5244	TRUE	4	3	3	3	FALSE	TRUE
loop_5245	TRUE	3	4	3	3	FALSE	TRUE
loop_5246	FALSE	3	3	3	3	TRUE	TRUE
loop_5247	TRUE	4	3	3	3	FALSE	TRUE
loop_5248	TRUE	4	3	3	3	FALSE	TRUE
loop_5249	TRUE	1	3	3	3	FALSE	TRUE
loop_5250	TRUE	5	2	3	3	FALSE	TRUE
loop_5251	TRUE	3	2	3	3	FALSE	TRUE
loop_5252	FALSE	3	3	3	3	TRUE	TRUE
loop_5253	FALSE	3	4	3	4	FALSE	FALSE
loop_5254	TRUE	5	3	4	2	FALSE	FALSE
loop_5255	TRUE	4	2	2	2	FALSE	FALSE
loop_5256	TRUE	3	2	3	3	FALSE	TRUE
loop_5257	TRUE	2	3	3	3	FALSE	TRUE
loop_5258	FALSE	3	3	3	3	TRUE	TRUE
loop_5259	FALSE	3	3	3	3	TRUE	TRUE
loop_5260	FALSE	3	3	3	3	TRUE	TRUE
loop_5261	FALSE	3	3	3	3	TRUE	TRUE
loop_5262	TRUE	2	2	3	3	FALSE	TRUE
loop_5263	FALSE	2	3	2	3	FALSE	FALSE
loop_5264	FALSE	3	2	3	2	FALSE	FALSE
loop_5265	TRUE	3	3	3	2	TRUE	FALSE
loop_5266	TRUE	1	1	2	1	FALSE	FALSE
loop_5267	FALSE	4	3	4	3	FALSE	FALSE
loop_5268	FALSE	3	3	3	3	TRUE	TRUE
loop_5269	TRUE	4	3	3	3	FALSE	TRUE
loop_5270	TRUE	1	3	3	3	FALSE	TRUE
loop_5271	TRUE	4	2	3	3	FALSE	TRUE
loop_5272	FALSE	3	3	3	3	TRUE	TRUE
loop_5273	TRUE	3	3	3	2	TRUE	FALSE
loop_5274	FALSE	3	3	3	3	TRUE	TRUE
loop_5275	TRUE	2	3	3	3	FALSE	TRUE
loop_5276	TRUE	4	3	3	2	FALSE	FALSE
loop_5277	TRUE	3	2	3	3	FALSE	TRUE
loop_5278	FALSE	3	3	3	3	TRUE	TRUE
loop_5279	TRUE	4	3	3	3	FALSE	TRUE
loop_5280	FALSE	3	3	3	3	TRUE	TRUE
loop_5281	TRUE	2	3	3	3	FALSE	TRUE
loop_5282	FALSE	4	3	4	3	FALSE	FALSE
loop_5283	FALSE	4	3	4	3	FALSE	FALSE
loop_5284	FALSE	3	3	3	3	TRUE	TRUE
loop_5285	TRUE	4	5	3	3	FALSE	TRUE
loop_5286	TRUE	2	1	3	1	FALSE	FALSE
loop_5287	TRUE	3	2	3	3	FALSE	TRUE
loop_5288	FALSE	3	3	3	3	TRUE	TRUE
loop_5289	FALSE	4	3	4	3	FALSE	FALSE
loop_5290	FALSE	3	3	3	3	TRUE	TRUE
loop_5291	TRUE	4	4	3	4	FALSE	FALSE
loop_5292	TRUE	3	4	3	3	FALSE	TRUE
loop_5293	TRUE	3	3	3	4	TRUE	FALSE
loop_5294	TRUE	3	5	3	2	FALSE	FALSE
loop_5295	TRUE	4	4	4	5	FALSE	FALSE
loop_5296	TRUE	4	4	3	3	FALSE	TRUE
loop_5297	TRUE	2	1	1	1	FALSE	FALSE
loop_5298	TRUE	3	3	3	2	TRUE	FALSE
loop_5299	TRUE	3	1	3	3	FALSE	TRUE
loop_5300	FALSE	5	1	5	1	FALSE	FALSE
loop_5301	FALSE	4	1	4	1	FALSE	FALSE
loop_5302	TRUE	4	1	5	1	FALSE	FALSE
loop_5303	FALSE	5	1	5	1	FALSE	FALSE
loop_5304	FALSE	5	1	5	1	FALSE	FALSE
loop_5305	FALSE	4	3	4	3	FALSE	FALSE
loop_5306	FALSE	5	1	5	1	FALSE	FALSE
loop_5307	FALSE	5	1	5	1	FALSE	FALSE
loop_5308	FALSE	5	1	5	1	FALSE	FALSE
loop_5309	FALSE	5	1	5	1	FALSE	FALSE
loop_5310	FALSE	5	1	5	1	FALSE	FALSE
loop_5311	FALSE	3	2	3	2	FALSE	FALSE
loop_5312	FALSE	5	1	5	1	FALSE	FALSE
loop_5313	FALSE	5	1	5	1	FALSE	FALSE
loop_5314	FALSE	1	3	1	3	FALSE	FALSE
loop_5315	FALSE	5	1	5	1	FALSE	FALSE
loop_5316	TRUE	3	5	3	4	FALSE	FALSE
loop_5317	FALSE	5	1	5	1	FALSE	FALSE
loop_5318	TRUE	5	1	5	2	FALSE	FALSE
loop_5319	FALSE	5	1	5	1	FALSE	FALSE
loop_5320	TRUE	3	2	3	3	FALSE	TRUE
loop_5321	TRUE	3	5	3	3	FALSE	TRUE
loop_5322	FALSE	3	3	3	3	TRUE	TRUE
loop_5323	TRUE	1	3	3	3	FALSE	TRUE
loop_5324	FALSE	3	2	3	2	FALSE	FALSE
loop_5325	FALSE	3	4	3	4	FALSE	FALSE
loop_5326	TRUE	2	3	2	2	FALSE	FALSE
loop_5327	TRUE	4	1	5	2	FALSE	FALSE
loop_5328	TRUE	5	1	4	2	FALSE	FALSE
loop_5329	FALSE	3	3	3	3	TRUE	TRUE
loop_5330	FALSE	5	1	5	1	FALSE	FALSE
loop_5331	TRUE	3	4	3	3	FALSE	TRUE
loop_5332	FALSE	5	1	5	1	FALSE	FALSE
loop_5333	TRUE	5	1	3	1	FALSE	FALSE
loop_5334	FALSE	3	2	3	2	FALSE	FALSE
loop_5335	FALSE	3	1	3	1	FALSE	FALSE
loop_5336	TRUE	4	3	3	3	FALSE	TRUE
loop_5337	FALSE	3	3	3	3	TRUE	TRUE
loop_5338	TRUE	3	4	3	3	FALSE	TRUE
loop_5339	TRUE	3	2	3	3	FALSE	TRUE
loop_5340	FALSE	5	3	5	3	FALSE	FALSE
loop_5341	FALSE	5	1	5	1	FALSE	FALSE
loop_5342	TRUE	5	3	3	3	FALSE	TRUE
loop_5343	FALSE	3	2	3	2	FALSE	FALSE
loop_5344	FALSE	3	3	3	3	TRUE	TRUE
loop_5345	TRUE	4	1	4	3	FALSE	FALSE
loop_5346	FALSE	3	3	3	3	TRUE	TRUE
loop_5347	TRUE	3	5	3	3	FALSE	TRUE
loop_5348	FALSE	5	1	5	1	FALSE	FALSE
loop_5349	FALSE	3	5	3	5	FALSE	FALSE
loop_5350	FALSE	3	2	3	2	FALSE	FALSE
loop_5351	FALSE	3	3	3	3	TRUE	TRUE
loop_5352	FALSE	3	3	3	3	TRUE	TRUE
loop_5353	TRUE	1	3	3	3	FALSE	TRUE
loop_5354	TRUE	4	3	3	1	FALSE	FALSE
loop_5355	TRUE	2	3	3	3	FALSE	TRUE
loop_5356	TRUE	5	4	3	4	FALSE	FALSE
loop_5357	TRUE	2	3	3	3	FALSE	TRUE
loop_5358	FALSE	3	4	3	4	FALSE	FALSE
loop_5359	FALSE	3	3	3	3	TRUE	TRUE
loop_5360	FALSE	3	2	3	2	FALSE	FALSE
loop_5361	TRUE	3	4	3	3	FALSE	TRUE
loop_5362	TRUE	4	2	3	2	FALSE	FALSE
loop_5363	TRUE	4	2	3	3	FALSE	TRUE
loop_5364	TRUE	1	3	3	3	FALSE	TRUE
loop_5365	TRUE	4	3	5	3	FALSE	FALSE
loop_5366	TRUE	4	1	3	3	FALSE	TRUE
loop_5367	TRUE	3	3	2	2	TRUE	FALSE
loop_5368	TRUE	3	2	3	3	FALSE	TRUE
loop_5369	TRUE	4	3	3	3	FALSE	TRUE
loop_5370	TRUE	2	3	3	3	FALSE	TRUE
loop_5371	FALSE	2	5	2	5	FALSE	FALSE
loop_5372	TRUE	4	2	3	3	FALSE	TRUE
loop_5373	TRUE	2	3	3	3	FALSE	TRUE
loop_5374	FALSE	4	5	4	5	FALSE	FALSE
loop_5375	FALSE	3	3	3	3	TRUE	TRUE
loop_5376	FALSE	3	3	3	3	TRUE	TRUE
loop_5377	TRUE	2	3	3	3	FALSE	TRUE
loop_5378	FALSE	3	3	3	3	TRUE	TRUE
loop_5379	TRUE	2	5	2	3	FALSE	FALSE
loop_5380	FALSE	3	3	3	3	TRUE	TRUE
loop_5381	FALSE	3	3	3	3	TRUE	TRUE
loop_5382	TRUE	3	5	3	3	FALSE	TRUE
loop_5383	TRUE	1	5	1	4	FALSE	FALSE
loop_5384	FALSE	3	3	3	3	TRUE	TRUE
loop_5385	TRUE	4	3	3	3	FALSE	TRUE
loop_5386	FALSE	3	3	3	3	TRUE	TRUE
loop_5387	TRUE	2	4	2	3	FALSE	FALSE
loop_5388	TRUE	5	4	3	5	FALSE	FALSE
loop_5389	TRUE	1	3	2	3	FALSE	FALSE
loop_5390	FALSE	3	3	3	3	TRUE	TRUE
loop_5391	TRUE	3	5	4	5	FALSE	FALSE
loop_5392	TRUE	2	4	2	3	FALSE	FALSE
loop_5393	TRUE	4	4	3	5	FALSE	FALSE
loop_5394	FALSE	3	3	3	3	TRUE	TRUE
loop_5395	TRUE	2	2	3	3	FALSE	TRUE
loop_5396	TRUE	3	4	3	3	FALSE	TRUE
loop_5397	FALSE	3	3	3	3	TRUE	TRUE
loop_5398	FALSE	3	3	3	3	TRUE	TRUE
loop_5399	TRUE	3	2	3	3	FALSE	TRUE
loop_5400	TRUE	2	1	3	3	FALSE	TRUE
loop_5401	TRUE	5	1	3	3	FALSE	TRUE
loop_5402	FALSE	5	3	5	3	FALSE	FALSE
loop_5403	TRUE	2	3	3	2	FALSE	FALSE
loop_5404	TRUE	4	3	3	3	FALSE	TRUE
loop_5405	FALSE	3	3	3	3	TRUE	TRUE
loop_5406	TRUE	4	4	3	3	FALSE	TRUE
loop_5407	FALSE	3	3	3	3	TRUE	TRUE
loop_5408	FALSE	3	3	3	3	TRUE	TRUE
loop_5409	FALSE	5	1	5	1	FALSE	FALSE
loop_5410	FALSE	3	4	3	4	FALSE	FALSE
loop_5411	FALSE	5	1	5	1	FALSE	FALSE
loop_5412	FALSE	4	1	4	1	FALSE	FALSE
loop_5413	FALSE	5	1	5	1	FALSE	FALSE
loop_5414	FALSE	5	1	5	1	FALSE	FALSE
loop_5415	FALSE	5	1	5	1	FALSE	FALSE
loop_5416	FALSE	5	1	5	1	FALSE	FALSE
loop_5417	TRUE	4	1	5	1	FALSE	FALSE
loop_5418	TRUE	3	3	5	1	TRUE	FALSE
loop_5419	FALSE	5	1	5	1	FALSE	FALSE
loop_5420	TRUE	4	1	3	5	FALSE	FALSE
loop_5421	FALSE	5	1	5	1	FALSE	FALSE
loop_5422	FALSE	5	1	5	1	FALSE	FALSE
loop_5423	FALSE	5	1	5	1	FALSE	FALSE
loop_5424	TRUE	1	3	3	3	FALSE	TRUE
loop_5425	FALSE	4	3	4	3	FALSE	FALSE
loop_5426	TRUE	3	1	3	3	FALSE	TRUE
loop_5427	FALSE	5	1	5	1	FALSE	FALSE
loop_5428	TRUE	5	1	3	3	FALSE	TRUE
loop_5429	FALSE	3	3	3	3	TRUE	TRUE
loop_5430	TRUE	5	2	3	3	FALSE	TRUE
loop_5431	FALSE	3	4	3	4	FALSE	FALSE
loop_5432	TRUE	3	2	2	2	FALSE	FALSE
loop_5433	FALSE	2	3	2	3	FALSE	FALSE
loop_5434	FALSE	5	1	5	1	FALSE	FALSE
loop_5435	TRUE	4	3	5	1	FALSE	FALSE
loop_5436	FALSE	3	3	3	3	TRUE	TRUE
loop_5437	TRUE	3	3	2	3	TRUE	FALSE
loop_5438	FALSE	3	1	3	1	FALSE	FALSE
loop_5439	TRUE	4	2	3	2	FALSE	FALSE
loop_5440	TRUE	3	2	5	1	FALSE	FALSE
loop_5441	FALSE	3	3	3	3	TRUE	TRUE
loop_5442	TRUE	5	1	2	1	FALSE	FALSE
loop_5443	FALSE	3	2	3	2	FALSE	FALSE
loop_5444	TRUE	5	3	3	3	FALSE	TRUE
loop_5445	FALSE	3	3	3	3	TRUE	TRUE
loop_5446	FALSE	3	3	3	3	TRUE	TRUE
loop_5447	FALSE	4	3	4	3	FALSE	FALSE
loop_5448	FALSE	3	4	3	4	FALSE	FALSE
loop_5449	FALSE	3	3	3	3	TRUE	TRUE
loop_5450	FALSE	3	4	3	4	FALSE	FALSE
loop_5451	TRUE	4	3	3	3	FALSE	TRUE
loop_5452	FALSE	2	3	2	3	FALSE	FALSE
loop_5453	FALSE	3	2	3	2	FALSE	FALSE
loop_5454	FALSE	3	3	3	3	TRUE	TRUE
loop_5455	TRUE	2	1	3	3	FALSE	TRUE
loop_5456	FALSE	2	3	2	3	FALSE	FALSE
loop_5457	FALSE	5	4	5	4	FALSE	FALSE
loop_5458	TRUE	3	4	3	1	FALSE	FALSE
loop_5459	FALSE	3	3	3	3	TRUE	TRUE
loop_5460	FALSE	3	3	3	3	TRUE	TRUE
loop_5461	FALSE	3	3	3	3	TRUE	TRUE
loop_5462	FALSE	3	3	3	3	TRUE	TRUE
loop_5463	TRUE	4	3	3	3	FALSE	TRUE
loop_5464	TRUE	3	4	2	4	FALSE	FALSE
loop_5465	TRUE	3	3	1	4	TRUE	FALSE
loop_5466	TRUE	4	2	3	3	FALSE	TRUE
loop_5467	FALSE	3	3	3	3	TRUE	TRUE
loop_5468	FALSE	3	3	3	3	TRUE	TRUE
loop_5469	TRUE	3	1	3	3	FALSE	TRUE
loop_5470	FALSE	4	1	4	1	FALSE	FALSE
loop_5471	FALSE	3	3	3	3	TRUE	TRUE
loop_5472	TRUE	3	2	3	3	FALSE	TRUE
loop_5473	FALSE	3	3	3	3	TRUE	TRUE
loop_5474	TRUE	2	5	3	3	FALSE	TRUE
loop_5475	TRUE	4	3	2	3	FALSE	FALSE
loop_5476	FALSE	3	3	3	3	TRUE	TRUE
loop_5477	FALSE	3	2	3	2	FALSE	FALSE
loop_5478	FALSE	2	3	2	3	FALSE	FALSE
loop_5479	FALSE	3	3	3	3	TRUE	TRUE
loop_5480	TRUE	4	3	3	2	FALSE	FALSE
loop_5481	FALSE	5	3	5	3	FALSE	FALSE
loop_5482	TRUE	5	1	5	5	FALSE	FALSE
loop_5483	TRUE	3	1	3	3	FALSE	TRUE
loop_5484	TRUE	5	4	3	3	FALSE	TRUE
loop_5485	TRUE	3	2	3	3	FALSE	TRUE
loop_5486	TRUE	5	3	3	3	FALSE	TRUE
loop_5487	TRUE	3	3	5	1	TRUE	FALSE
loop_5488	TRUE	4	1	3	4	FALSE	FALSE
loop_5489	TRUE	2	3	3	3	FALSE	TRUE
loop_5490	TRUE	4	3	4	4	FALSE	FALSE
loop_5491	TRUE	2	1	3	3	FALSE	TRUE
loop_5492	TRUE	3	3	4	3	TRUE	FALSE
loop_5493	TRUE	5	5	3	3	FALSE	TRUE
loop_5494	TRUE	3	3	2	3	TRUE	FALSE
loop_5495	TRUE	1	4	3	3	FALSE	TRUE
loop_5496	TRUE	5	2	3	3	FALSE	TRUE
loop_5497	TRUE	2	3	2	2	FALSE	FALSE
loop_5498	FALSE	3	3	3	3	TRUE	TRUE
loop_5499	TRUE	3	3	3	2	TRUE	FALSE
loop_5500	TRUE	3	3	2	2	TRUE	FALSE
loop_5501	TRUE	2	4	3	3	FALSE	TRUE
loop_5502	FALSE	3	3	3	3	TRUE	TRUE
loop_5503	FALSE	5	1	5	1	FALSE	FALSE
loop_5504	TRUE	4	4	4	3	FALSE	FALSE
loop_5505	FALSE	3	3	3	3	TRUE	TRUE
loop_5506	TRUE	4	3	3	3	FALSE	TRUE
loop_5507	FALSE	3	3	3	3	TRUE	TRUE
loop_5508	TRUE	2	4	3	3	FALSE	TRUE
loop_5509	FALSE	5	1	5	1	FALSE	FALSE
loop_5510	FALSE	5	1	5	1	FALSE	FALSE
loop_5511	FALSE	5	1	5	1	FALSE	FALSE
loop_5512	TRUE	3	4	3	3	FALSE	TRUE
loop_5513	TRUE	4	1	5	1	FALSE	FALSE
loop_5514	FALSE	5	3	5	3	FALSE	FALSE
loop_5515	FALSE	2	5	2	5	FALSE	FALSE
loop_5516	FALSE	3	3	3	3	TRUE	TRUE
loop_5517	FALSE	5	1	5	1	FALSE	FALSE
